PLATFORM,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH (meter),TEMP (degree_Celsius),PSAL (psu),QC,GTSPP_UNIQUE_PROFILE_ID
28901,2012-07-26T12:23:00Z,21.9210,123.1990,11,29.72,34.08,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,19,29.66,34.11,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,30,29.65,34.12,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,40,29.65,34.13,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,50,29.17,34.29,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,59,28.75,34.34,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,70,28.53,34.34,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,80,28.34,34.39,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,90,27.99,34.45,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,100,27.82,34.46,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,110,27.41,34.53,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,120,26.86,34.47,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,130,25.74,34.8,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,140,24.71,34.87,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,150,23.56,34.9,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,160,23.19,34.82,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,170,22.9,34.81,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,180,22.61,34.81,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,190,22.39,34.83,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,200,22.31,34.82,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,250,20.34,34.78,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,300,18.37,34.75,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,350,15.93,34.62,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,400,13.95,34.47,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,450,11.86,34.4,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,500,9.98,34.26,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,550,8.74,34.26,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,600,7.71,34.18,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,650,6.67,34.15,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,700,6.18,34.27,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,750,5.9,34.35,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,800,5.43,34.36,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,850,5.26,34.36,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,900,4.98,34.38,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,950,4.47,34.44,0111111,
28901,2012-07-26T12:23:00Z,21.9210,123.1990,989,4.35,34.45,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,4,29.61,34.06,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,5,29.61,34.05,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,6,29.61,34.06,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,7,29.61,34.06,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,8,29.61,34.05,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,9,29.61,34.05,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,10,29.61,34.05,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,20,29.64,34.08,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,30,29.61,34.1,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,40,29.61,34.13,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,50,29.44,34.22,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,60,28.78,34.33,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,70,28.43,34.38,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,80,28.35,34.39,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,90,27.94,34.45,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,100,27.65,34.48,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,110,27.26,34.5,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,120,26.04,34.69,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,130,24.93,34.78,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,140,23.83,34.79,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,149,23.36,34.8,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,160,23.22,34.81,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,170,23.19,34.8,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,180,22.85,34.81,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,190,22.48,34.82,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,200,22.43,34.82,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,250,20.71,34.84,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,300,18.51,34.68,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,350,16.94,34.67,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,400,14.23,34.52,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,450,12.53,34.4,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,500,10.51,34.25,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,550,9.18,34.25,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,600,7.93,34.21,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,650,6.99,34.29,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,700,6.29,34.3,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,750,5.93,34.33,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,800,5.6,34.37,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,849,5.32,34.35,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,899,4.96,34.38,0111111,
28901,2012-07-26T17:11:00Z,21.9100,123.1760,949,4.42,34.44,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,4,29.6,34.05,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,8,29.6,34.05,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,10,29.61,34.06,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,19,29.64,34.08,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,30,29.61,34.09,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,40,29.63,34.11,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,50,29.48,34.21,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,60,28.86,34.34,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,70,28.46,34.38,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,79,28.37,34.39,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,90,28.09,34.43,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,100,27.79,34.48,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,110,27.45,34.52,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,120,26.4,34.63,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,130,24.83,34.73,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,140,23.56,34.83,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,150,23.24,34.81,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,160,23.18,34.82,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,170,22.97,34.82,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,180,22.57,34.82,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,190,22.46,34.81,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,200,22.33,34.82,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,250,20.83,34.8,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,300,18.32,34.75,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,350,16.74,34.66,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,400,14.18,34.5,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,450,12.78,34.43,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,500,10.6,34.3,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,550,9.22,34.25,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,600,8.29,34.2,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,650,7.64,34.08,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,700,7.14,34.28,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,750,6.23,34.33,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,800,5.82,34.37,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,850,5.25,34.36,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,900,4.85,34.4,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,949,4.3,34.45,0111111,
28901,2012-07-26T17:21:00Z,21.9070,123.1750,989,3.88,34.47,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,4,29.54,34.07,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,5,29.54,34.07,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,6,29.54,34.07,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,7,29.53,34.07,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,8,29.54,34.07,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,9,29.53,34.07,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,10,29.53,34.07,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,20,29.53,34.07,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,30,29.46,34.06,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,40,29.46,34.1,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,50,29.47,34.13,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,60,29.04,34.3,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,70,28.65,34.35,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,80,28.2,34.42,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,90,27.67,34.48,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,100,26.07,34.7,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,110,23.57,34.8,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,120,23.24,34.8,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,130,22.89,34.81,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,140,22.72,34.81,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,150,22.51,34.82,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,160,22.44,34.82,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,170,22.36,34.8,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,180,22.29,34.76,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,190,22.1,34.71,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,200,21.71,34.81,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,250,19.69,34.8,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,300,18.09,34.74,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,350,16.72,34.65,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,400,14.7,34.53,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,450,11.98,34.26,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,500,10.42,34.29,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,549,9.1,34.24,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,600,7.73,34.21,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,650,7.37,34.3,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,700,6.79,34.29,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,750,6.21,34.33,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,800,5.9,34.35,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,850,5.32,34.35,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,900,4.91,34.39,0111111,
28901,2012-07-26T22:11:00Z,21.9080,123.1600,950,4.3,34.45,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,4,29.52,34.08,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,7,29.53,34.07,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,9,29.54,34.07,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,11,29.54,34.07,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,20,29.52,34.07,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,30,29.46,34.06,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,39,29.46,34.1,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,50,29.34,34.25,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,60,28.95,34.32,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,69,28.46,34.39,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,80,28.17,34.43,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,90,27.76,34.47,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,100,27.12,34.5,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,110,25.74,34.67,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,120,23.34,34.82,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,130,23.01,34.8,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,140,22.77,34.81,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,150,22.73,34.81,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,160,22.54,34.82,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,170,22.45,34.82,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,180,22.31,34.83,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,190,22.2,34.82,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,200,21.79,34.84,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,249,19.87,34.82,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,300,18.07,34.74,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,350,16.67,34.67,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,400,14.61,34.54,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,450,12.47,34.43,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,500,10.24,34.28,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,550,8.19,34.15,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,600,7.45,34.3,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,650,6.53,34.29,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,700,6.18,34.31,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,750,5.9,34.34,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,800,5.5,34.36,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,850,5.11,34.37,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,900,4.67,34.41,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,950,4.32,34.45,0111111,
28901,2012-07-26T22:26:00Z,21.9050,123.1560,989,4.12,34.46,0111111,
28901,2012-07-27T03:12:00Z,21.8970,123.1370,3,29.63,34.08,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,4,29.62,34.08,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,5,29.61,34.09,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,6,29.59,34.08,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,7,29.58,34.08,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,8,29.58,34.08,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,9,29.57,34.09,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,10,29.57,34.09,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,20,29.47,34.08,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,30,29.44,34.08,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,40,29.43,34.08,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,50,29.44,34.1,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,60,29.17,34.18,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,70,28.8,34.27,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,80,28.46,34.39,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,90,28.37,34.39,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,100,28.18,34.42,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,110,27.81,34.4,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,120,27.61,34.49,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,130,26.72,34.63,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,140,25.89,34.72,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,150,23.49,34.82,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,160,23.17,34.8,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,170,22.72,34.82,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,180,22.67,34.82,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,190,22.6,34.82,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,200,22.32,34.83,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,250,20.83,34.81,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,300,18.03,34.73,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,350,16.74,34.67,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,400,14.75,34.53,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,450,11.61,34.34,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,500,9.83,34.29,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,549,8.01,34.19,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,600,7.52,34.31,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,650,6.6,34.3,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,700,6.15,34.31,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,750,5.73,34.32,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,800,5.34,34.35,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,850,4.88,34.39,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,900,4.55,34.43,0111111,BEDBE52
28901,2012-07-27T03:12:00Z,21.8970,123.1370,944,4.31,34.45,0111111,BEDBE52
28901,2012-07-27T03:23:00Z,21.8960,123.1360,4,29.66,34.11,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,8,29.61,34.1,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,10,29.59,34.1,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,18,29.53,34.09,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,30,29.45,34.08,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,40,29.43,34.08,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,49,29.44,34.09,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,60,29.24,34.15,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,69,28.95,34.24,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,80,28.47,34.39,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,90,28.39,34.4,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,100,28.22,34.41,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,109,27.95,34.45,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,120,27.64,34.5,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,130,26.67,34.62,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,140,25.6,34.82,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,150,23.91,34.7,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,160,23.94,,0111119,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,170,22.78,34.79,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,180,22.78,34.74,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,190,22.53,34.8,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,200,22.36,34.74,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,250,20.01,34.86,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,300,17.91,34.7,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,350,16.39,34.65,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,400,14.08,34.48,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,450,11.53,34.38,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,500,10.12,34.29,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,550,8.54,34.21,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,600,7.87,34.21,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,650,7.5,34.32,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,700,6.43,34.26,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,750,5.94,34.28,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,800,5.55,34.35,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,850,5.25,34.4,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,900,4.68,34.41,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,950,4.26,34.45,0111111,EAECD507
28901,2012-07-27T03:23:00Z,21.8960,123.1360,988,4.19,34.46,0111111,EAECD507
28901,2012-07-27T08:07:00Z,21.8890,123.1180,3,29.8,34.09,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,4,29.75,34.09,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,5,29.69,34.09,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,6,29.65,34.09,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,7,29.65,34.09,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,8,29.63,34.09,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,9,29.63,34.1,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,10,29.62,34.1,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,20,29.56,34.09,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,30,29.51,34.1,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,40,29.47,34.11,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,50,29.21,34.15,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,60,28.98,34.16,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,70,28.56,34.32,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,80,28.3,34.4,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,90,28.15,34.38,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,100,27.69,34.49,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,110,27.15,34.56,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,120,26.5,34.62,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,130,24.58,34.77,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,140,23.41,34.81,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,150,23.3,34.8,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,160,22.98,34.81,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,170,22.78,34.81,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,180,22.66,34.82,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,190,22.57,34.82,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,200,22.33,34.83,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,250,19.8,34.8,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,300,17.77,34.72,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,350,16.65,34.66,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,400,14.87,34.54,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,450,12.12,34.36,0111111,5B7BF647
28901,2012-07-27T08:07:00Z,21.8890,123.1180,500,10.48,34.3,0111111,5B7BF647
